Domain,Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,TinyURL,Prefix/Suffix,DNS_Record,Web_Traffic,Domain_Age,Domain_End,iFrame,Mouse_Over,Right_Click,Web_Forwards,Label
anvietpro.com,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,1
trend-chaser.com,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
bernernotar.ch,0,0,0,2,0,0,0,0,0,0,1,1,0,0,1,0,0
strictlyglamour.com,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
thefreedictionary.com,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
namestation.com,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
elm-hashtoom.blog.ir,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0
staging.dev.xn--blockchin-c2d.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
youtube.com,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0
phenomenologylab.eu,0,0,1,8,0,0,0,0,0,0,1,1,0,0,1,0,1
support-appleld.com.secureupdate.duilawyeryork.com,0,0,1,2,0,0,0,1,0,1,0,1,1,1,1,1,1
teebweb.org,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
facebook.com,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
fu-cck.tumblr.com,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
gg.gg,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1
manuelenriquesalonyspa.com,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1
