Domain,Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,TinyURL,Prefix/Suffix,DNS_Record,Web_Traffic,Domain_Age,Domain_End,iFrame,Mouse_Over,Right_Click,Web_Forwards,Label
goldcompass.ru,0,0,1,3,0,0,0,0,0,1,0,0,0,0,1,0,0
careerbuilder.com,0,0,1,2,0,0,0,0,0,1,1,0,0,0,1,0,0
premiumztore.com,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,1
lisenet.com,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
dolphinbeach.com,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
en.m.wikipedia.org,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,0
support-appleld.com.secureupdate.duilawyeryork.com,0,0,1,2,0,0,0,1,0,1,1,1,1,1,1,1,1
185.136.204.3,0,0,1,6,0,0,0,0,0,1,1,1,1,1,1,1,1
blog.wanken.com,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0
dcup.com,0,0,1,2,0,0,0,0,0,0,0,1,0,0,1,0,0
polishcosmetics.pl,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
atendimento.rnp.br,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,1
bakedeco.com,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
