Domain,Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,TinyURL,Prefix/Suffix,DNS_Record,Web_Traffic,Domain_Age,Domain_End,iFrame,Mouse_Over,Right_Click,Web_Forwards,Label
m.hf161.com,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
www-bancochile.cl.studioretrofit.com.br,0,0,1,2,0,0,1,1,0,1,1,1,1,1,1,1,1
beatport.com,0,0,0,3,0,0,1,0,0,1,1,0,0,0,1,0,0
apple.com.services-and-support.com,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1
oshwa.org,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
learnersdictionary.com,0,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0
instructables.com,0,0,1,2,0,0,0,0,0,1,1,0,0,0,1,0,0
paypal-express-checkout.danielschreurs.com,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1
grandslamtennistours.com,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0
anema-santorini.com,0,0,0,3,0,0,0,1,0,1,1,1,0,0,1,0,1
watchseries.ph,0,0,0,2,0,0,0,0,0,1,1,1,0,0,1,0,0
bajer.info.pl,0,0,1,7,0,0,0,0,0,1,0,1,1,0,1,0,1
y9o5m.codesandbox.io,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
macworld.co.uk,0,0,1,3,0,0,0,0,0,0,0,1,0,0,1,1,0
email.m-aut.ru,0,0,1,4,0,0,0,1,1,1,1,1,1,1,1,1,1
back.dog,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1,0
eostechnologies.net,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,1,1
demelzafotografia.com,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
en.wikipedia.org,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,0
cicak2.com.au,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,1,1
managedmarketing.net,0,0,1,4,0,0,0,0,0,1,1,1,1,0,1,0,1
expat-dakar.com,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
